state_code,state_name_english,district_code,district_name_english,sub_district_code,sub_district_name_english
23,MADHYA PRADESH,411,JABALPUR,3628,Majholi
23,MADHYA PRADESH,411,JABALPUR,3629,Patan
23,MADHYA PRADESH,411,JABALPUR,3630,Shahpura
23,MADHYA PRADESH,411,JABALPUR,3631,Jabalpur
23,MADHYA PRADESH,411,JABALPUR,3632,Panagar
23,MADHYA PRADESH,411,JABALPUR,3633,Kundam
23,MADHYA PRADESH,412,JHABUA,7004,Rama
23,MADHYA PRADESH,413,KATNI,3620,Murwara or Katni
23,MADHYA PRADESH,413,KATNI,3621,Rithi
23,MADHYA PRADESH,413,KATNI,3622,Barhi
23,MADHYA PRADESH,413,KATNI,3623,Badwara
23,MADHYA PRADESH,413,KATNI,3624,Vijayraghavgarh
23,MADHYA PRADESH,413,KATNI,3625,Bahoriband
23,MADHYA PRADESH,413,KATNI,3626,Dhimarkheda
23,MADHYA PRADESH,413,KATNI,6977,Sleemnbad
23,MADHYA PRADESH,413,KATNI,7028,Katni Nagar
23,MADHYA PRADESH,414,KHARGONE,3545,Barwaha
23,MADHYA PRADESH,414,KHARGONE,3551,Gogaon
23,MADHYA PRADESH,414,KHARGONE,3552,Bhagwanpura
23,MADHYA PRADESH,414,KHARGONE,3553,Jhiranya
23,MADHYA PRADESH,414,KHARGONE,6997,Sanawad
23,MADHYA PRADESH,414,KHARGONE,7029,Khargone Nagar
23,MADHYA PRADESH,415,MANDLA,3641,Niwas
23,MADHYA PRADESH,415,MANDLA,3642,Narayanganj
23,MADHYA PRADESH,415,MANDLA,3643,Mandla
23,MADHYA PRADESH,415,MANDLA,3644,Ghughari
21,ODISHA,365,MAYURBHANJ,2860,Jamda
21,ODISHA,365,MAYURBHANJ,2861,Rairangpur Town
21,ODISHA,365,MAYURBHANJ,2862,Gorumahisani
21,ODISHA,365,MAYURBHANJ,2863,Jharpokharia
21,ODISHA,365,MAYURBHANJ,2864,Bisoi
21,ODISHA,365,MAYURBHANJ,2865,Rairangpur
21,ODISHA,365,MAYURBHANJ,2866,Badampahar
23,MADHYA PRADESH,416,MANDSAUR,3494,Garoth
23,MADHYA PRADESH,416,MANDSAUR,3495,Shamgarh
23,MADHYA PRADESH,416,MANDSAUR,3496,Mandsaur
23,MADHYA PRADESH,416,MANDSAUR,3497,Daloda
23,MADHYA PRADESH,416,MANDSAUR,3498,Sitamau
23,MADHYA PRADESH,416,MANDSAUR,3499,Suwasara
23,MADHYA PRADESH,416,MANDSAUR,7005,Mandsaur Nagar
23,MADHYA PRADESH,417,MORENA,3385,Ambah
23,MADHYA PRADESH,417,MORENA,3386,Porsa
23,MADHYA PRADESH,417,MORENA,3387,Morena
23,MADHYA PRADESH,417,MORENA,3388,Joura
21,ODISHA,365,MAYURBHANJ,2876,Chandua
21,ODISHA,365,MAYURBHANJ,2877,Suliapada
21,ODISHA,365,MAYURBHANJ,2878,Muruda
21,ODISHA,365,MAYURBHANJ,2879,Rasagobindapur
21,ODISHA,365,MAYURBHANJ,2880,Baisinga
23,MADHYA PRADESH,418,NARSINGHPUR,3635,Gadarwara
23,MADHYA PRADESH,418,NARSINGHPUR,3636,Narsimhapur
23,MADHYA PRADESH,418,NARSINGHPUR,3637,Kareli
23,MADHYA PRADESH,418,NARSINGHPUR,3638,Tendukheda
23,MADHYA PRADESH,418,NARSINGHPUR,7003,Saikheda
23,MADHYA PRADESH,419,NEEMUCH,3487,Jawad
23,MADHYA PRADESH,419,NEEMUCH,3488,Singoli
23,MADHYA PRADESH,419,NEEMUCH,3489,Neemuch
23,MADHYA PRADESH,419,NEEMUCH,3490,Jiran
21,ODISHA,366,NABARANGPUR,3190,Chandahandi
21,ODISHA,366,NABARANGPUR,3191,Jharigan
21,ODISHA,366,NABARANGPUR,3192,Dabugan
21,ODISHA,366,NABARANGPUR,3193,Paparahandi
21,ODISHA,366,NABARANGPUR,3194,Kodinga
21,ODISHA,366,NABARANGPUR,3195,Kosagumuda
8,RAJASTHAN,112,RAJSAMAND,641,Amet
8,RAJASTHAN,112,RAJSAMAND,642,Kumbhalgarh
8,RAJASTHAN,112,RAJSAMAND,643,Rajsamand
8,RAJASTHAN,110,NAGAUR,559,Jayal
8,RAJASTHAN,110,NAGAUR,560,Nagaur
8,RAJASTHAN,110,NAGAUR,561,Kheenvsar
8,RAJASTHAN,110,NAGAUR,562,Merta
8,RAJASTHAN,110,NAGAUR,563,Degana
8,RAJASTHAN,110,NAGAUR,564,Parbatsar
8,RAJASTHAN,110,NAGAUR,565,Makrana
8,RAJASTHAN,110,NAGAUR,566,Nawa
8,RAJASTHAN,110,NAGAUR,6065,KUCHAMAN CITY
8,RAJASTHAN,115,SIROHI,596,Reodar
8,RAJASTHAN,115,SIROHI,7154,Deldar
8,RAJASTHAN,116,TONK,615,Malpura
8,RAJASTHAN,116,TONK,616,Peeplu
8,RAJASTHAN,116,TONK,617,Niwai
8,RAJASTHAN,116,TONK,618,Tonk
8,RAJASTHAN,116,TONK,619,Todaraisingh
8,RAJASTHAN,116,TONK,620,Deoli
8,RAJASTHAN,92,BHILWARA,631,Mandal
8,RAJASTHAN,92,BHILWARA,632,Raipur
8,RAJASTHAN,92,BHILWARA,633,Sahara
8,RAJASTHAN,92,BHILWARA,634,Bhilwara
8,RAJASTHAN,92,BHILWARA,635,Kotri
8,RAJASTHAN,92,BHILWARA,636,Jahazpur
8,RAJASTHAN,117,UDAIPUR,687,Kotra
8,RAJASTHAN,117,UDAIPUR,688,Jhadol
8,RAJASTHAN,117,UDAIPUR,689,Girwa
8,RAJASTHAN,117,UDAIPUR,690,Vallabhnagar
8,RAJASTHAN,117,UDAIPUR,691,Lasadiya
8,RAJASTHAN,117,UDAIPUR,692,Salumbar
8,RAJASTHAN,117,UDAIPUR,693,Sarada
8,RAJASTHAN,117,UDAIPUR,694,Rishabhdeo
8,RAJASTHAN,93,BIKANER,476,Kolayat
8,RAJASTHAN,93,BIKANER,477,Nokha
8,RAJASTHAN,629,PRATAPGARH,696,Dhariawad
8,RAJASTHAN,629,PRATAPGARH,697,Peepalkhoont
8,RAJASTHAN,93,BIKANER,478,Khajuwala
8,RAJASTHAN,629,PRATAPGARH,698,Chhoti Sadri
8,RAJASTHAN,93,BIKANER,479,Chhatargarh
8,RAJASTHAN,93,BIKANER,480,Sridungargarh
8,RAJASTHAN,93,BIKANER,6913,Bajju
8,RAJASTHAN,629,PRATAPGARH,699,Pratapgarh
8,RAJASTHAN,94,BUNDI,622,Hindoli
8,RAJASTHAN,629,PRATAPGARH,700,Arnod
9,UTTAR PRADESH,118,AGRA,765,Etmadpur
9,UTTAR PRADESH,119,ALIGARH,752,Khair
9,UTTAR PRADESH,119,ALIGARH,753,Gabhana
9,UTTAR PRADESH,119,ALIGARH,754,Atrauli
9,UTTAR PRADESH,119,ALIGARH,755,Koil
9,UTTAR PRADESH,119,ALIGARH,756,Iglas
8,RAJASTHAN,95,CHITTORGARH,658,Rawatbhata
8,RAJASTHAN,95,CHITTORGARH,659,Chittaurgarh
8,RAJASTHAN,95,CHITTORGARH,660,Kapasan
8,RAJASTHAN,95,CHITTORGARH,661,Dungla
8,RAJASTHAN,95,CHITTORGARH,662,Bhadesar
9,UTTAR PRADESH,120,PRAYAGRAJ,889,Phulpur
9,UTTAR PRADESH,120,PRAYAGRAJ,890,Allahabad
9,UTTAR PRADESH,120,PRAYAGRAJ,891,Bara
9,UTTAR PRADESH,120,PRAYAGRAJ,892,Karchhana
8,RAJASTHAN,98,DHOLPUR,519,Rajakhera
8,RAJASTHAN,98,DHOLPUR,6389,SARMATHURA
8,RAJASTHAN,98,DHOLPUR,6933,Mania
8,RAJASTHAN,99,DUNGARPUR,646,Dungarpur
8,RAJASTHAN,99,DUNGARPUR,647,Aspur
8,RAJASTHAN,99,DUNGARPUR,648,Sagwara
8,RAJASTHAN,99,DUNGARPUR,649,Simalwara
8,RAJASTHAN,96,CHURU,486,Sujangarh
8,RAJASTHAN,96,CHURU,6426,BIDASAR
8,RAJASTHAN,96,CHURU,6931,Sidhmukh
8,RAJASTHAN,96,CHURU,7209,Bhanipura
8,RAJASTHAN,97,DAUSA,533,Baswa
8,RAJASTHAN,97,DAUSA,534,Mahwa
8,RAJASTHAN,97,DAUSA,535,Sikrai
8,RAJASTHAN,97,DAUSA,536,Dausa
8,RAJASTHAN,97,DAUSA,537,Lalsot
8,RAJASTHAN,97,DAUSA,6053,Nangal Rajawatan
9,UTTAR PRADESH,120,PRAYAGRAJ,894,Meja
9,UTTAR PRADESH,120,PRAYAGRAJ,895,Koraon
9,UTTAR PRADESH,121,AMBEDKAR NAGAR,907,Tanda
9,UTTAR PRADESH,121,AMBEDKAR NAGAR,908,Allapur
8,RAJASTHAN,100,GANGANAGAR,460,Padampur
8,RAJASTHAN,100,GANGANAGAR,461,Raisinghnagar
9,UTTAR PRADESH,121,AMBEDKAR NAGAR,911,Bhiti
9,UTTAR PRADESH,122,AURAIYA,841,Bidhuna
9,UTTAR PRADESH,122,AURAIYA,842,Auraiya
9,UTTAR PRADESH,122,AURAIYA,6877,Ajitmal
8,RAJASTHAN,100,GANGANAGAR,6915,Ravla
8,RAJASTHAN,101,HANUMANGARH,466,Sangaria
8,RAJASTHAN,101,HANUMANGARH,467,Tibi
9,UTTAR PRADESH,123,AZAMGARH,965,Sagri
9,UTTAR PRADESH,123,AZAMGARH,966,Azamgarh
9,UTTAR PRADESH,123,AZAMGARH,968,Phulpur
9,UTTAR PRADESH,123,AZAMGARH,969,Lalganj
9,UTTAR PRADESH,123,AZAMGARH,970,Mehnagar
8,RAJASTHAN,101,HANUMANGARH,472,Bhadra
8,RAJASTHAN,101,HANUMANGARH,7213,Pallu
8,RAJASTHAN,102,JAIPUR,538,Kotputli
8,RAJASTHAN,102,JAIPUR,539,Viratnagar
8,RAJASTHAN,102,JAIPUR,540,Shahpura
8,RAJASTHAN,102,JAIPUR,541,Chomu
8,RAJASTHAN,102,JAIPUR,542,Phulera (Hq.Sambhar)
9,UTTAR PRADESH,125,BAHRAICH,920,Mahasi
9,UTTAR PRADESH,125,BAHRAICH,921,Bahraich
9,UTTAR PRADESH,125,BAHRAICH,922,Kaiserganj
9,UTTAR PRADESH,125,BAHRAICH,6861,PAYAGPUR
9,UTTAR PRADESH,125,BAHRAICH,6862,MIHINPURWA MOTIPUR
9,UTTAR PRADESH,126,BALLIA,978,Ballia
9,UTTAR PRADESH,126,BALLIA,979,Bansdih
8,RAJASTHAN,104,JALORE,6044,Jaswantpura
8,RAJASTHAN,104,JALORE,6046,Chitalwana
8,RAJASTHAN,104,JALORE,7217,Bhadrajun
8,RAJASTHAN,105,JHALAWAR,678,Khanpur
8,RAJASTHAN,105,JHALAWAR,679,Jhalrapatan
8,RAJASTHAN,105,JHALAWAR,680,Aklera
8,RAJASTHAN,102,JAIPUR,6028,KOTKHAWDA
8,RAJASTHAN,102,JAIPUR,6924,Pavta
8,RAJASTHAN,102,JAIPUR,7139,Madhorajpura
8,RAJASTHAN,102,JAIPUR,7140,Aandhi
8,RAJASTHAN,102,JAIPUR,7141,Jobner
8,RAJASTHAN,102,JAIPUR,7142,Tunga
8,RAJASTHAN,102,JAIPUR,7215,Kalwar
8,RAJASTHAN,103,JAISALMER,574,Jaisalmer
8,RAJASTHAN,106,JHUNJHUNU,488,Chirawa
8,RAJASTHAN,106,JHUNJHUNU,489,Buhana
8,RAJASTHAN,106,JHUNJHUNU,490,Khetri
8,RAJASTHAN,106,JHUNJHUNU,491,Nawalgarh
8,RAJASTHAN,106,JHUNJHUNU,492,Udaipurwati
8,RAJASTHAN,106,JHUNJHUNU,6370,MALSISAR
8,RAJASTHAN,106,JHUNJHUNU,6371,SURAJGARH
8,RAJASTHAN,106,JHUNJHUNU,7144,Gudhagorji
8,RAJASTHAN,106,JHUNJHUNU,7145,Mandawa
8,RAJASTHAN,106,JHUNJHUNU,7218,Bissau
9,UTTAR PRADESH,127,BALRAMPUR,926,Tulsipur
9,UTTAR PRADESH,127,BALRAMPUR,927,Utraula
9,UTTAR PRADESH,128,BANDA,871,Banda
9,UTTAR PRADESH,128,BANDA,872,Baberu
9,UTTAR PRADESH,128,BANDA,873,Atarra
9,UTTAR PRADESH,128,BANDA,874,Naraini
8,RAJASTHAN,107,JODHPUR,6049,Balesar
8,RAJASTHAN,107,JODHPUR,6051,Pipar shahar
8,RAJASTHAN,107,JODHPUR,6390,TINWARI
8,RAJASTHAN,107,JODHPUR,6391,LOHAWAT
8,RAJASTHAN,107,JODHPUR,6916,Bapini
8,RAJASTHAN,107,JODHPUR,6927,Shekhala
8,RAJASTHAN,107,JODHPUR,6937,Dechu
8,RAJASTHAN,107,JODHPUR,7146,Aau
8,RAJASTHAN,107,JODHPUR,7147,Setrawa
8,RAJASTHAN,107,JODHPUR,7219,Kudi Bhagtasni
8,RAJASTHAN,107,JODHPUR,7220,Jhanwar
8,RAJASTHAN,107,JODHPUR,7221,Ghantiyali
8,RAJASTHAN,109,KOTA,666,Digod
8,RAJASTHAN,109,KOTA,667,Ladpura
8,RAJASTHAN,109,KOTA,668,Ramganj Mandi
8,RAJASTHAN,109,KOTA,669,Sangod
8,RAJASTHAN,109,KOTA,6054,Kanwas
8,RAJASTHAN,110,NAGAUR,557,Ladnu
8,RAJASTHAN,110,NAGAUR,558,Didwana
8,RAJASTHAN,114,SIKAR,556,Neem-Ka-Thana
8,RAJASTHAN,114,SIKAR,6384,KHENDELA
8,RAJASTHAN,114,SIKAR,6387,DHOD
8,RAJASTHAN,114,SIKAR,6388,RAMGARH SHEKAWATI
8,RAJASTHAN,114,SIKAR,7153,Nechwa
8,RAJASTHAN,114,SIKAR,7226,Reengus
8,RAJASTHAN,114,SIKAR,7227,Patan
8,RAJASTHAN,114,SIKAR,7228,Sikar Gramin
8,RAJASTHAN,115,SIROHI,592,Sheoganj
8,RAJASTHAN,115,SIROHI,593,Sirohi
8,RAJASTHAN,115,SIROHI,594,Pindwara
8,RAJASTHAN,115,SIROHI,595,Abu Road
8,RAJASTHAN,112,RAJSAMAND,644,Railmagra
8,RAJASTHAN,112,RAJSAMAND,645,Nathdwara
8,RAJASTHAN,112,RAJSAMAND,6392,GARHBOR
8,RAJASTHAN,112,RAJSAMAND,6393,KHAMNOR
8,RAJASTHAN,112,RAJSAMAND,6928,Kuwaria
8,RAJASTHAN,112,RAJSAMAND,6935,Delwara
8,RAJASTHAN,113,SAWAI MADHOPUR,526,Gangapur
8,RAJASTHAN,113,SAWAI MADHOPUR,527,Bamanwas
8,RAJASTHAN,113,SAWAI MADHOPUR,528,Malarna Doongar
8,RAJASTHAN,113,SAWAI MADHOPUR,529,Bonli
8,RAJASTHAN,113,SAWAI MADHOPUR,530,Chauth Ka Barwara
8,RAJASTHAN,110,NAGAUR,6069,RIYAN BADI
8,RAJASTHAN,110,NAGAUR,6378,MUNDWA
8,RAJASTHAN,110,NAGAUR,7149,Sanjhu
8,RAJASTHAN,110,NAGAUR,7222,Maulasar
8,RAJASTHAN,110,NAGAUR,7223,Deh
8,RAJASTHAN,111,PALI,597,Jaitaran
8,RAJASTHAN,111,PALI,598,Raipur
8,RAJASTHAN,111,PALI,599,Sojat
8,RAJASTHAN,111,PALI,600,Rohat
8,RAJASTHAN,111,PALI,601,Pali
9,UTTAR PRADESH,129,BARABANKI,898,Nawabganj
9,UTTAR PRADESH,129,BARABANKI,899,Sirauli Gauspur
9,UTTAR PRADESH,129,BARABANKI,900,Ramsanehighat
9,UTTAR PRADESH,129,BARABANKI,901,Haidergarh
8,RAJASTHAN,116,TONK,621,Uniara
8,RAJASTHAN,116,TONK,6910,Duni
8,RAJASTHAN,116,TONK,7155,Nagarfort
8,RAJASTHAN,117,UDAIPUR,685,Mavli
8,RAJASTHAN,117,UDAIPUR,686,Gogunda
9,UTTAR PRADESH,130,BAREILLY,786,Aonla
9,UTTAR PRADESH,130,BAREILLY,787,Bareilly
9,UTTAR PRADESH,130,BAREILLY,788,Nawabganj
9,UTTAR PRADESH,130,BAREILLY,789,Faridpur
8,RAJASTHAN,117,UDAIPUR,695,Kherwara
8,RAJASTHAN,117,UDAIPUR,6903,Badgaon
8,RAJASTHAN,117,UDAIPUR,6911,Semari
8,RAJASTHAN,117,UDAIPUR,6917,Bhindar
8,RAJASTHAN,117,UDAIPUR,6929,Kanod
8,RAJASTHAN,117,UDAIPUR,7156,Kurabad
8,RAJASTHAN,117,UDAIPUR,7157,Nayagaon
8,RAJASTHAN,117,UDAIPUR,7229,Jhallara
9,UTTAR PRADESH,118,AGRA,766,Agra
9,UTTAR PRADESH,118,AGRA,767,Kiraoli
9,UTTAR PRADESH,118,AGRA,768,Kheragarh
9,UTTAR PRADESH,118,AGRA,769,Fatehabad
9,UTTAR PRADESH,118,AGRA,770,Bah
9,UTTAR PRADESH,131,BASTI,938,Harraiya
9,UTTAR PRADESH,120,PRAYAGRAJ,888,Soraon
9,UTTAR PRADESH,132,BIJNOR,714,Nagina
9,UTTAR PRADESH,132,BIJNOR,715,Dhampur
9,UTTAR PRADESH,131,BASTI,939,Basti
9,UTTAR PRADESH,131,BASTI,940,Rudhauli
9,UTTAR PRADESH,132,BIJNOR,712,Najibabad
9,UTTAR PRADESH,120,PRAYAGRAJ,893,Handia
9,UTTAR PRADESH,133,BUDAUN,779,Bisauli
9,UTTAR PRADESH,133,BUDAUN,780,Bilsi
9,UTTAR PRADESH,133,BUDAUN,781,Sahaswan
9,UTTAR PRADESH,133,BUDAUN,782,Budaun
9,UTTAR PRADESH,121,AMBEDKAR NAGAR,909,Jalalpur
9,UTTAR PRADESH,121,AMBEDKAR NAGAR,910,Akbarpur
9,UTTAR PRADESH,134,BULANDSHAHR,747,Siana
9,UTTAR PRADESH,134,BULANDSHAHR,748,Anupshahr
9,UTTAR PRADESH,134,BULANDSHAHR,749,Debai
9,UTTAR PRADESH,134,BULANDSHAHR,750,Shikarpur
9,UTTAR PRADESH,134,BULANDSHAHR,751,Khurja
9,UTTAR PRADESH,135,CHANDAULI,992,Sakaldiha
9,UTTAR PRADESH,123,AZAMGARH,964,Burhanpur
9,UTTAR PRADESH,135,CHANDAULI,994,Chakia
9,UTTAR PRADESH,135,CHANDAULI,6869,Mugalsarai
9,UTTAR PRADESH,135,CHANDAULI,6870,NAUGARH
9,UTTAR PRADESH,136,CHITRAKOOT,875,Karwi
9,UTTAR PRADESH,136,CHITRAKOOT,876,Mau
9,UTTAR PRADESH,136,CHITRAKOOT,5930,MANIKPUR
9,UTTAR PRADESH,136,CHITRAKOOT,6156,Rajapur
9,UTTAR PRADESH,123,AZAMGARH,967,Nizamabad
9,UTTAR PRADESH,123,AZAMGARH,6165,MARTINGANJ
9,UTTAR PRADESH,124,BAGHPAT,735,Baraut
9,UTTAR PRADESH,124,BAGHPAT,736,Baghpat
9,UTTAR PRADESH,124,BAGHPAT,737,Khekada
9,UTTAR PRADESH,125,BAHRAICH,919,Nanpara
9,UTTAR PRADESH,126,BALLIA,975,Belthara Road
9,UTTAR PRADESH,126,BALLIA,976,Sikanderpur
9,UTTAR PRADESH,126,BALLIA,977,Rasra
9,UTTAR PRADESH,137,DEORIA,960,Rudrapur
9,UTTAR PRADESH,137,DEORIA,961,Barhaj
9,UTTAR PRADESH,137,DEORIA,962,Salempur
9,UTTAR PRADESH,137,DEORIA,963,Bhatpar Rani
9,UTTAR PRADESH,126,BALLIA,980,Bairia
9,UTTAR PRADESH,127,BALRAMPUR,925,Balrampur
9,UTTAR PRADESH,138,ETAH,1008,Etah
9,UTTAR PRADESH,138,ETAH,1009,Jalesar
9,UTTAR PRADESH,139,ETAWAH,836,Jaswantnagar
9,UTTAR PRADESH,139,ETAWAH,837,Saifai
9,UTTAR PRADESH,139,ETAWAH,838,Etawah
9,UTTAR PRADESH,139,ETAWAH,839,Bharthana
9,UTTAR PRADESH,139,ETAWAH,840,Chakarnagar
9,UTTAR PRADESH,139,ETAWAH,6158,Takha
9,UTTAR PRADESH,140,AYODHYA,902,Rudauli
9,UTTAR PRADESH,140,AYODHYA,906,Bikapur
9,UTTAR PRADESH,141,FARRUKHABAD,830,Kaimganj
9,UTTAR PRADESH,141,FARRUKHABAD,831,Amritpur
9,UTTAR PRADESH,141,FARRUKHABAD,832,Farrukhabad
9,UTTAR PRADESH,142,FATEHPUR,878,Fatehpur
9,UTTAR PRADESH,142,FATEHPUR,879,Khaga
9,UTTAR PRADESH,143,FIROZABAD,771,Tundla
9,UTTAR PRADESH,143,FIROZABAD,772,Firozabad
9,UTTAR PRADESH,128,BANDA,6157,Pailani
9,UTTAR PRADESH,129,BARABANKI,896,Fatehpur
9,UTTAR PRADESH,129,BARABANKI,897,Ramnagar
9,UTTAR PRADESH,144,GAUTAM BUDDHA NAGAR,744,Jewar
9,UTTAR PRADESH,145,GHAZIABAD,738,Modinagar
9,UTTAR PRADESH,145,GHAZIABAD,739,Ghaziabad
9,UTTAR PRADESH,145,GHAZIABAD,6089,Loni
9,UTTAR PRADESH,146,GHAZIPUR,987,Jakhania
9,UTTAR PRADESH,146,GHAZIPUR,988,Saidpur
9,UTTAR PRADESH,146,GHAZIPUR,989,Ghazipur
9,UTTAR PRADESH,146,GHAZIPUR,990,Mohammadabad
9,UTTAR PRADESH,146,GHAZIPUR,991,Zamania
9,UTTAR PRADESH,147,GONDA,928,Gonda
9,UTTAR PRADESH,147,GONDA,929,Colonelganj
9,UTTAR PRADESH,147,GONDA,930,Tarabganj
9,UTTAR PRADESH,148,GORAKHPUR,949,Sahjanwa
9,UTTAR PRADESH,148,GORAKHPUR,950,Gorakhpur
9,UTTAR PRADESH,148,GORAKHPUR,951,Chauri Chaura
9,UTTAR PRADESH,130,BAREILLY,784,Baheri
9,UTTAR PRADESH,130,BAREILLY,785,Meerganj
9,UTTAR PRADESH,148,GORAKHPUR,953,Khajni
9,UTTAR PRADESH,148,GORAKHPUR,954,Gola
9,UTTAR PRADESH,150,HARDOI,809,Shahabad
9,UTTAR PRADESH,150,HARDOI,810,Sawayajpur
9,UTTAR PRADESH,150,HARDOI,811,Hardoi
9,UTTAR PRADESH,131,BASTI,937,Bhanpur
9,UTTAR PRADESH,151,JALAUN,851,Madhogarh
9,UTTAR PRADESH,151,JALAUN,852,Jalaun
9,UTTAR PRADESH,151,JALAUN,853,Kalpi
9,UTTAR PRADESH,151,JALAUN,854,Orai
9,UTTAR PRADESH,151,JALAUN,855,Konch
9,UTTAR PRADESH,152,JAUNPUR,981,Shahganj
9,UTTAR PRADESH,152,JAUNPUR,983,Machhlishahr
9,UTTAR PRADESH,152,JAUNPUR,984,Jaunpur
9,UTTAR PRADESH,152,JAUNPUR,985,Mariahu
9,UTTAR PRADESH,152,JAUNPUR,986,Kerakat
9,UTTAR PRADESH,153,JHANSI,856,Moth
9,UTTAR PRADESH,153,JHANSI,857,Garautha
9,UTTAR PRADESH,153,JHANSI,858,Tahrauli
9,UTTAR PRADESH,153,JHANSI,859,Mauranipur
9,UTTAR PRADESH,154,AMROHA,731,Hasanpur
9,UTTAR PRADESH,154,AMROHA,6831,Naugawan Sadat
9,UTTAR PRADESH,155,KANNAUJ,833,Chhibramau
9,UTTAR PRADESH,155,KANNAUJ,834,Kannauj
9,UTTAR PRADESH,132,BIJNOR,716,Chandpur
9,UTTAR PRADESH,132,BIJNOR,713,Bijnor
9,UTTAR PRADESH,156,KANPUR DEHAT,847,Sikandra
9,UTTAR PRADESH,156,KANPUR DEHAT,6871,Maitha
9,UTTAR PRADESH,157,KANPUR NAGAR,848,Bilhaur
9,UTTAR PRADESH,157,KANPUR NAGAR,849,Kanpur
9,UTTAR PRADESH,157,KANPUR NAGAR,850,Ghatampur
9,UTTAR PRADESH,158,KAUSHAMBI,887,Chail
9,UTTAR PRADESH,159,KHERI,797,Nighasan
9,UTTAR PRADESH,159,KHERI,798,Palia
9,UTTAR PRADESH,159,KHERI,799,Gola Gokaran Nath
9,UTTAR PRADESH,159,KHERI,800,Mohammdi
9,UTTAR PRADESH,133,BUDAUN,783,Dataganj
9,UTTAR PRADESH,134,BULANDSHAHR,745,Sikandrabad
9,UTTAR PRADESH,134,BULANDSHAHR,746,Bulandshahr
9,UTTAR PRADESH,159,KHERI,6875,Mitauli
9,UTTAR PRADESH,160,KUSHI NAGAR,955,Padrauna
9,UTTAR PRADESH,160,KUSHI NAGAR,956,Hata
9,UTTAR PRADESH,160,KUSHI NAGAR,957,Kasya
9,UTTAR PRADESH,160,KUSHI NAGAR,958,Tamkuhi Raj
9,UTTAR PRADESH,135,CHANDAULI,993,Chandauli
9,UTTAR PRADESH,161,LALITPUR,862,Lalitpur
9,UTTAR PRADESH,161,LALITPUR,863,Mahroni
9,UTTAR PRADESH,161,LALITPUR,6369,madawara
9,UTTAR PRADESH,161,LALITPUR,6881,Pali
9,UTTAR PRADESH,162,LUCKNOW,819,Malihabad
9,UTTAR PRADESH,162,LUCKNOW,820,Bakshi Ka Talab
9,UTTAR PRADESH,162,LUCKNOW,821,Sadar
9,UTTAR PRADESH,163,HATHRAS,760,Sadabad
9,UTTAR PRADESH,164,MAHARAJGANJ,944,Nautanwa
9,UTTAR PRADESH,164,MAHARAJGANJ,945,Nichlaul
9,UTTAR PRADESH,164,MAHARAJGANJ,946,Pharenda
9,UTTAR PRADESH,164,MAHARAJGANJ,947,Maharajganj
9,UTTAR PRADESH,166,MAINPURI,775,Mainpuri
9,UTTAR PRADESH,166,MAINPURI,776,Karhal
9,UTTAR PRADESH,166,MAINPURI,777,Bhogaon
9,UTTAR PRADESH,166,MAINPURI,6872,Kishni
9,UTTAR PRADESH,166,MAINPURI,6873,Ghiror
9,UTTAR PRADESH,166,MAINPURI,6874,Kurawali
9,UTTAR PRADESH,167,MATHURA,761,Chhata
9,UTTAR PRADESH,167,MATHURA,762,Mat
9,UTTAR PRADESH,137,DEORIA,959,Deoria
9,UTTAR PRADESH,168,MAU,971,Ghosi
9,UTTAR PRADESH,168,MAU,972,Madhuban
9,UTTAR PRADESH,168,MAU,973,Maunath Bhanjan
9,UTTAR PRADESH,168,MAU,974,Muhammadabad Gohna
9,UTTAR PRADESH,169,MEERUT,734,Meerut
9,UTTAR PRADESH,170,MIRZAPUR,1000,Mirzapur
9,UTTAR PRADESH,170,MIRZAPUR,1001,Lalganj
9,UTTAR PRADESH,138,ETAH,1007,Aliganj
9,UTTAR PRADESH,170,MIRZAPUR,1003,Chunar
9,UTTAR PRADESH,171,MORADABAD,717,Thakurdwara
9,UTTAR PRADESH,171,MORADABAD,718,Kanth
9,UTTAR PRADESH,171,MORADABAD,719,Moradabad
9,UTTAR PRADESH,171,MORADABAD,720,Bilari
9,UTTAR PRADESH,140,AYODHYA,903,Milkipur
9,UTTAR PRADESH,140,AYODHYA,904,Sohawal
9,UTTAR PRADESH,140,AYODHYA,905,Faizabad
9,UTTAR PRADESH,142,FATEHPUR,877,Bindki
9,UTTAR PRADESH,143,FIROZABAD,773,Jasrana
9,UTTAR PRADESH,143,FIROZABAD,774,Shikohabad
9,UTTAR PRADESH,143,FIROZABAD,6161,SIRSAGANJ
9,UTTAR PRADESH,144,GAUTAM BUDDHA NAGAR,742,Dadri
9,UTTAR PRADESH,144,GAUTAM BUDDHA NAGAR,743,Gautam Buddha Nagar
9,UTTAR PRADESH,172,MUZAFFARNAGAR,711,Jansath
9,UTTAR PRADESH,173,PILIBHIT,790,Pilibhit
9,UTTAR PRADESH,173,PILIBHIT,791,Bisalpur
9,UTTAR PRADESH,173,PILIBHIT,792,Puranpur
9,UTTAR PRADESH,174,PRATAPGARH,881,Kunda
9,UTTAR PRADESH,174,PRATAPGARH,882,Pratapgarh
9,UTTAR PRADESH,174,PRATAPGARH,883,Patti
9,UTTAR PRADESH,175,RAE BARELI,825,Rae Bareli
9,UTTAR PRADESH,175,RAE BARELI,826,Lalganj
